(-0.048839,0.080478),(-0.228006,-0.059479)
(-0.151858,0.078541),(0.097860,-0.039445)
(0.147674,0.019562),(-0.060053,-0.026045)
(-0.057206,-0.145433),(0.166918,0.044974)
(0.113108,0.019307),(-0.046133,-0.105849)
(-0.075911,-0.011486),(-0.069762,-0.102209)
(0.029550,-0.068688),(0.021902,0.109252)
(-0.112347,0.005680),(-0.005412,0.078773)
(0.030195,-0.098501),(-0.013416,-0.030603)
(0.033151,0.100609),(-0.161814,-0.216859)
(0.026323,-0.067210),(0.132745,0.178393)
(0.118933,0.138847),(-0.049157,0.140462)
(-0.085657,-0.054465),(0.015514,-0.188914)
(0.074084,-0.024096),(-0.107508,-0.057827)
(0.085296,0.084806),(-0.056123,0.018794)
(-0.203810,0.095778),(0.089919,0.077971)
(0.157663,0.121614),(0.125352,-0.230046)
(-0.071415,0.031102),(0.141973,-0.038221)
(0.088422,0.100739),(-0.080087,0.068803)
(-0.069804,0.112603),(0.120300,0.026185)
(-0.005478,-0.162443),(0.019968,0.006363)
(0.058214,-0.037612),(-0.110905,-0.106642)
(0.178047,0.039575),(0.132982,0.022301)
(0.057901,0.179430),(0.034450,0.059476)
(0.038080,-0.131178),(0.043423,0.022211)
(0.134732,-0.141944),(-0.032531,0.038207)
(-0.003826,0.023693),(0.014509,-0.044426)
(0.103250,-0.079474),(0.009979,0.025069)
(-0.163011,-0.078943),(-0.109332,0.073823)
(0.018804,-0.155728),(0.083171,-0.030420)
(-0.008980,-0.030738),(0.052931,0.009990)
(-0.038128,-0.127132),(0.022040,-0.012832)
(0.046639,-0.080337),(-0.020008,-0.020745)
(-0.172384,0.004472),(-0.104748,-0.021843)
(-0.071501,-0.001251),(0.061225,0.074344)
(-0.000023,0.049843),(-0.024672,-0.028800)
(-0.053070,-0.093431),(-0.024656,0.041581)
(-0.033095,0.049762),(0.002530,0.078850)
(-0.109409,-0.114854),(-0.023523,0.042111)
(-0.127736,0.160514),(0.062302,0.026732)
(0.011379,0.184766),(-0.102879,-0.020060)
(0.251897,-0.009626),(-0.023899,0.014178)
(0.013627,0.078156),(0.048194,0.010548)
(0.035686,0.110573),(-0.009076,0.010024)
(0.055623,0.167483),(-0.002596,0.057381)
(-0.113631,0.000051),(0.046318,0.041359)
(-0.102923,0.032416),(0.025227,-0.027849)
(-0.067409,0.067957),(-0.049212,-0.001583)
(-0.077696,-0.070098),(0.058860,-0.030954)
(-0.010550,-0.098925),(-0.010167,-0.015783)
(-0.010365,0.087480),(0.048673,-0.012052)
(0.102687,0.155261),(0.049237,-0.042417)
(0.016534,0.037948),(0.001294,-0.013762)
(-0.007889,-0.092462),(0.018658,-0.022848)
(0.006065,0.041117),(0.032073,-0.028016)
(0.063508,-0.031766),(-0.001205,-0.001119)
(-0.002153,-0.071172),(0.014314,0.020610)
(-0.152364,0.016127),(0.010085,0.015169)
(-0.035369,0.000749),(0.010470,0.008129)
(-0.075431,-0.089719),(-0.009079,-0.009793)
(0.012223,0.150267),(0.022853,-0.012829)
(-0.000352,0.071020),(0.007921,-0.006837)
(-0.080034,0.031013),(-0.005006,-0.011143)
(0.057059,0.014183),(-0.004832,0.010125)
(-0.069645,-0.071083),(-0.006382,0.020194)
(0.019777,0.008467),(0.027403,-0.001581)
(-0.051022,0.040300),(-0.024028,0.024869)
(0.028322,-0.032610),(-0.013064,-0.006014)
(-0.034993,0.138222),(0.011882,-0.039105)
(0.092016,0.065847),(0.018944,0.009925)
(-0.048337,0.069266),(-0.007995,0.043973)
(0.026460,-0.049312),(0.010639,-0.064165)
(-0.044618,0.004946),(0.008289,-0.015902)
(0.070582,0.049153),(0.034994,-0.011733)
(-0.086531,-0.036254),(-0.039552,-0.009217)
(-0.025056,0.014424),(0.008335,-0.054931)
(0.068001,0.074298),(0.056194,-0.013045)
(0.013296,0.078348),(-0.049407,0.036013)
(0.061304,-0.097079),(-0.012199,-0.014350)
(0.044570,-0.009755),(0.035443,-0.011126)
(-0.078224,0.000271),(-0.021993,0.001580)
(0.073961,0.084345),(0.019266,-0.013677)
(0.004724,-0.025616),(-0.046396,-0.000764)
(0.061682,-0.061167),(0.022609,-0.011910)
(-0.020480,0.061171),(-0.045653,-0.011230)
(0.003257,-0.098436),(0.019123,0.005203)
(-0.167128,-0.092423),(0.030261,0.024168)
(0.029263,-0.073188),(-0.080607,0.008034)
(0.030010,0.017781),(0.006105,-0.001699)
(-0.087855,0.026976),(0.015914,-0.013274)
(0.013417,-0.036649),(0.005157,0.064768)
(-0.155842,-0.074177),(-0.043124,-0.002217)
(-0.095615,-0.030761),(-0.049599,0.000692)
(-0.002818,0.090664),(0.043604,-0.083243)
(-0.040149,-0.028802),(0.052244,0.019267)
(-0.027586,-0.064562),(-0.058812,0.004191)
(-0.024923,0.024989),(0.019005,-0.007395)
(0.058558,0.061118),(0.031492,0.062839)
(-0.101056,-0.072301),(0.027868,0.017384)
(0.087066,-0.036725),(0.023628,0.030301)
(0.062068,-0.017849),(-0.020019,-0.012149)
(-0.033308,0.023567),(0.055695,-0.003363)
(-0.024727,0.077819),(-0.030231,-0.092315)
(0.013526,0.054105),(-0.065006,0.016611)
(0.018232,0.003813),(0.006297,0.084868)
(0.025401,-0.034367),(0.016518,0.021245)
(0.003340,-0.024375),(-0.070505,0.023740)
(0.094167,0.034488),(-0.053876,0.039635)
(0.015475,0.018253),(0.022383,0.036393)
(-0.038401,-0.017773),(0.025157,-0.015298)
(0.001813,0.017927),(-0.001255,-0.026253)
(0.050928,-0.103141),(0.086508,-0.008025)
(0.060764,0.002101),(0.022208,-0.079921)
(-0.049591,0.077366),(-0.040784,-0.059665)
(-0.077539,-0.029877),(0.017047,-0.077057)
(0.040326,-0.041119),(0.008079,-0.032203)
(-0.071147,-0.031899),(0.043877,-0.011119)
(-0.034898,-0.021218),(-0.029519,-0.024816)
(0.054492,-0.061079),(0.010401,0.028054)
(-0.028509,0.007186),(-0.038353,0.004305)
(-0.021906,-0.102593),(-0.083773,-0.069126)
(0.066717,0.083256),(0.037532,0.079383)
(0.045346,-0.010013),(0.006849,-0.014160)
(-0.042507,-0.040320),(0.005408,0.000930)
(0.069142,0.030586),(0.022917,0.011388)
(-0.073287,0.002966),(-0.049317,-0.011810)
(-0.054957,0.008906),(-0.090524,-0.007581)
(0.021523,-0.084660),(0.019822,0.079412)
(-0.080375,0.031668),(0.024524,0.016796)
(0.087653,0.066434),(0.044322,-0.038984)
(0.056718,-0.034991),(0.096161,0.027357)
(-0.006857,-0.049425),(0.038927,-0.037611)
(0.023495,0.094916),(-0.014578,0.008712)
(-0.004603,-0.030296),(-0.074501,-0.029663)
(-0.049695,-0.029984),(0.074575,0.016301)
(-0.041702,-0.004342),(-0.007453,-0.062032)
(0.096421,0.057707),(-0.035863,-0.058461)
(-0.018004,-0.024140),(-0.069765,-0.020886)
(-0.057157,-0.006978),(0.040816,-0.016455)
(-0.083391,-0.015975),(-0.040655,-0.020034)
(0.053396,0.078706),(-0.035607,-0.061079)
(0.028304,-0.062793),(0.049396,0.005109)
(-0.062046,-0.012037),(-0.053674,-0.025933)
(-0.018529,0.053399),(-0.041130,-0.097623)
(-0.000778,0.048771),(-0.072364,-0.002372)
(-0.047255,-0.010772),(0.003399,0.003246)
(-0.001659,0.025711),(-0.024326,0.039611)
(0.049290,-0.046505),(0.004768,0.004159)
(-0.031832,0.001298),(-0.041008,0.108626)
(-0.024375,-0.025148),(0.020980,0.012425)
(-0.029828,0.055553),(-0.006600,-0.059317)
(-0.048813,0.030406),(0.002538,-0.039390)
(-0.012938,0.049219),(-0.040134,0.029696)
(-0.044168,-0.023022),(-0.050347,-0.025156)
(0.014713,-0.023865),(0.046977,-0.007235)
(0.021181,0.005612),(-0.033819,0.072784)
(-0.012029,-0.038789),(-0.031531,0.053505)
(0.060463,-0.041920),(-0.046021,-0.026446)
(0.030141,0.032784),(0.003525,-0.016974)
(0.036720,0.044241),(0.037086,-0.024662)
(-0.017209,-0.064412),(0.019206,-0.063142)
(0.009599,-0.023301),(0.028630,-0.016799)
(0.057702,-0.034552),(-0.041868,-0.024031)
(0.002040,-0.015012),(0.066343,0.010173)
(-0.094335,0.001760),(0.027839,0.026050)
(0.010658,-0.016814),(-0.005348,-0.132947)
(0.010220,0.003282),(-0.057903,0.084178)
(0.033331,-0.029530),(-0.179068,0.042354)
(-0.029235,0.017774),(0.071490,0.018730)
(-0.039145,0.014421),(-0.012822,0.015286)
(0.073645,-0.035539),(-0.015057,-0.067346)
(0.002135,0.027177),(-0.082484,-0.042989)
(-0.087794,-0.000211),(-0.096795,-0.013400)
(0.037584,0.023451),(0.005623,0.046988)
(-0.031605,-0.012700),(0.054541,0.025251)
(0.080783,-0.070230),(0.043697,-0.097934)
(-0.000320,-0.026390),(-0.013768,0.007986)
(-0.076986,-0.033772),(-0.010409,-0.018324)
(-0.017368,0.078989),(-0.017509,0.095872)
(-0.033082,0.004375),(0.071326,-0.049213)
(0.021082,0.029058),(-0.001264,-0.049097)
(0.016811,0.026297),(0.003237,-0.051611)
(-0.002691,0.055204),(0.032918,-0.010645)
(-0.011649,-0.048762),(0.059223,-0.017937)
(0.007199,-0.031385),(0.045625,-0.120563)
(-0.086447,0.000152),(-0.105131,-0.030397)
(-0.031419,0.026819),(-0.039435,-0.035460)
(-0.026394,-0.003636),(-0.022518,0.014152)
(0.044142,0.034650),(-0.001235,-0.075107)
(0.005529,0.029645),(-0.023603,0.015892)
(-0.045196,-0.016813),(0.010139,-0.501029)
(0.026062,0.001928),(-0.067631,-0.128257)
