(0.014858,-0.001617),(-0.044200,0.055083)
(0.016411,-0.002428),(-0.007287,-0.009855)
(0.002298,-0.019755),(-0.011791,0.003831)
(0.001047,-0.010516),(-0.005495,0.023794)
(0.010327,-0.022068),(0.007626,0.004883)
(0.000684,0.034588),(0.048008,0.004798)
(0.001723,-0.033980),(-0.012536,0.069918)
(0.031386,-0.012717),(-0.002326,-0.052337)
(0.017266,0.037407),(-0.015464,-0.014254)
(-0.004094,-0.006625),(0.013025,-0.002693)
(0.023484,-0.001326),(-0.056427,0.014589)
(-0.012028,-0.003973),(0.020267,-0.008262)
(0.014098,-0.001757),(0.102281,0.007644)
(-0.014778,-0.001215),(-0.048276,0.046678)
(0.023358,-0.010710),(-0.020106,0.009998)
(0.004306,0.011684),(0.004857,0.034418)
(-0.019571,-0.031724),(0.035497,-0.003334)
(0.033412,-0.009006),(-0.027964,0.022500)
(-0.039452,0.004665),(-0.050469,-0.011163)
(-0.029589,-0.035581),(0.041945,0.050189)
(0.019225,-0.010252),(-0.026670,-0.020630)
(-0.040958,0.001700),(-0.024072,-0.012331)
(-0.027225,-0.008012),(-0.031980,0.032594)
(0.009351,0.001315),(-0.011603,-0.013105)
(-0.011413,0.012156),(-0.017766,0.006529)
(0.004636,0.017408),(0.026913,-0.003943)
(-0.039686,-0.012823),(0.007398,-0.031513)
(0.059005,0.008442),(-0.010022,-0.021811)
(-0.014595,0.030762),(0.033340,-0.025839)
(-0.025152,-0.042878),(0.000109,-0.041383)
(0.028496,0.020457),(-0.004521,0.010476)
(-0.009052,0.000220),(-0.052172,-0.059705)
(-0.014651,-0.031920),(-0.014835,-0.002996)
(0.019652,0.003720),(-0.021104,0.026837)
(-0.003325,-0.006499),(-0.033415,-0.026386)
(-0.012087,-0.006497),(0.023755,0.025969)
(-0.001776,-0.032245),(0.024785,-0.027384)
(0.020442,0.021560),(0.001422,0.008811)
(-0.023692,-0.018696),(0.063386,-0.013740)
(-0.018805,0.002813),(0.031116,0.015190)
(0.013020,0.009033),(0.053367,0.024580)
(-0.014044,0.004368),(0.080838,0.032414)
(0.006458,-0.015073),(0.047217,-0.027893)
(0.021907,-0.003901),(-0.001316,-0.024079)
(0.004789,-0.019312),(0.037766,-0.036710)
(0.008285,-0.012193),(-0.010581,-0.006081)
(-0.009387,-0.035349),(-0.014577,-0.063859)
(-0.003412,0.014088),(-0.085391,0.008750)
(0.004158,0.010061),(0.032093,-0.042013)
(0.004965,-0.020895),(-0.011517,-0.032849)
(-0.021677,0.010267),(0.032695,0.047085)
(-0.003540,0.003779),(0.012037,-0.030711)
(0.003847,0.002808),(0.058262,0.014294)
(0.001283,-0.010580),(-0.081945,-0.005543)
(0.005576,-0.003519),(0.004871,0.010891)
(-0.004540,0.001954),(-0.022462,-0.053942)
(0.010825,-0.014969),(0.003153,-0.015812)
(-0.007884,0.013586),(0.032352,-0.009951)
(-0.004581,-0.000369),(-0.024933,0.023245)
(-0.005243,-0.001039),(0.026462,-0.037603)
(-0.002740,-0.006521),(-0.032886,0.056697)
(0.003813,0.013537),(-0.013286,-0.008108)
(0.002062,-0.011410),(0.021821,0.022631)
(0.002569,-0.014613),(-0.038677,0.031428)
(0.028890,0.006235),(0.009261,-0.000308)
(0.005883,-0.001536),(0.001826,0.027619)
(-0.006344,-0.010508),(-0.003874,0.017585)
(0.014576,-0.017076),(0.020236,0.003292)
(-0.009577,0.011447),(0.005239,-0.000434)
(0.008099,-0.014019),(0.006147,-0.000521)
(-0.000257,0.005649),(0.034101,0.034902)
(0.005226,-0.001961),(-0.016228,-0.004738)
(-0.010888,-0.026138),(0.039495,0.015768)
(0.000307,-0.022719),(0.003929,-0.016413)
(-0.012084,0.020226),(0.010354,0.014083)
(-0.007743,0.000028),(0.007557,0.009392)
(0.002859,-0.005351),(-0.001456,0.030764)
(-0.000783,-0.011128),(-0.001894,-0.018070)
(-0.014474,0.007540),(-0.011883,-0.023264)
(-0.002153,0.009924),(0.030595,0.045950)
(0.017796,-0.018594),(-0.023165,0.001100)
(-0.007554,0.025809),(0.004801,0.019844)
(-0.010179,-0.017248),(-0.008704,0.023319)
(-0.012000,0.005228),(0.013834,0.025553)
(-0.004423,-0.011186),(-0.013715,0.004352)
(-0.006698,-0.020958),(0.011407,0.020665)
(0.021963,0.019389),(-0.001894,0.014912)
(-0.008726,-0.003549),(0.013308,0.033432)
(0.021404,0.001428),(0.008887,0.001639)
(0.004404,-0.011795),(-0.020010,0.023019)
(0.007546,-0.015239),(-0.020495,0.041058)
(-0.001914,-0.002582),(-0.023840,0.033514)
(-0.003370,-0.012122),(-0.055076,0.038492)
(0.006355,-0.012422),(0.008467,0.034619)
(0.020739,-0.004570),(0.035007,0.006290)
(0.005687,0.013434),(0.031505,0.039099)
(0.015759,0.006512),(0.013517,0.048398)
(0.001289,0.002353),(0.023070,0.015888)
(-0.010094,-0.016279),(-0.020228,0.043981)
(-0.001169,-0.002527),(-0.005895,0.011004)
(0.015989,-0.012751),(-0.010749,-0.012364)
(-0.002562,-0.000408),(0.016505,-0.005734)
(0.005969,-0.013233),(0.024978,0.018079)
(0.008423,-0.009795),(0.077241,-0.014087)
(0.023713,-0.013012),(-0.025689,0.007734)
(-0.006106,-0.000456),(-0.024740,0.045883)
(0.005215,0.020743),(0.058917,0.041978)
(0.008226,-0.010848),(-0.036928,-0.017621)
(0.012546,0.007288),(-0.039979,0.017319)
(0.001623,0.001772),(0.066815,0.035027)
(0.023754,0.006815),(-0.004505,0.048587)
(0.004827,0.001455),(-0.004718,0.014124)
(-0.013055,-0.023236),(0.019856,0.022253)
(-0.004555,0.029725),(0.018459,0.012784)
(0.001627,-0.004985),(0.004628,0.008499)
(0.008921,0.018347),(0.071907,0.012051)
(0.014213,-0.000441),(-0.027556,0.016606)
(0.018591,0.009018),(0.046032,-0.031256)
(0.009010,0.026198),(0.008183,-0.001857)
(-0.022645,-0.003835),(0.010578,0.009724)
(0.011988,0.011168),(-0.011482,0.038895)
(-0.008814,-0.013708),(0.005514,0.025425)
(-0.001562,-0.006255),(-0.027061,-0.027904)
(0.004461,-0.011406),(0.011887,0.024169)
(0.022574,-0.010938),(0.031123,0.019154)
(0.002247,0.007482),(0.051787,0.033777)
(0.009792,0.002717),(-0.018876,0.068220)
(-0.001653,0.014049),(0.013137,0.021988)
(-0.015860,-0.007680),(-0.010077,0.010916)
(-0.008689,0.019233),(0.005177,0.044628)
(0.010643,0.001817),(0.003330,0.018299)
(-0.013138,0.002904),(-0.042828,0.046762)
(0.001274,0.015841),(0.003857,0.014451)
(0.002680,-0.007014),(0.007338,-0.002596)
(0.002305,0.011561),(-0.029125,0.073746)
(0.007118,-0.003841),(0.015119,0.004097)
(0.000979,0.012103),(-0.017045,0.032329)
(0.005668,0.007385),(-0.018356,0.019287)
(-0.007228,0.003751),(-0.008903,0.049947)
(-0.001416,0.014692),(0.021407,-0.029188)
(-0.013288,-0.000388),(-0.020479,0.020096)
(0.000374,-0.012188),(0.028705,0.029376)
(0.019520,0.010903),(-0.002909,-0.029488)
(-0.005388,-0.020366),(0.016324,0.018732)
(0.004553,0.006265),(0.013117,0.001956)
(-0.007070,0.025600),(0.021654,-0.013877)
(0.019203,0.000491),(-0.009160,0.026599)
(-0.013311,0.004529),(0.003336,0.014562)
(-0.003147,-0.019913),(-0.002100,0.017749)
(0.006753,0.003131),(-0.012096,-0.021613)
(-0.000578,-0.008536),(0.012992,0.022329)
(-0.007227,0.000818),(-0.012849,0.030593)
(0.005070,0.000212),(0.018092,0.025939)
(-0.003526,-0.009456),(-0.005797,0.007572)
(0.005087,-0.001112),(-0.011486,0.033939)
(-0.008329,-0.012646),(0.021206,0.051440)
(0.000031,-0.000061),(0.015656,0.027196)
(-0.020791,0.010035),(0.013045,0.035405)
(0.007186,-0.010243),(0.008706,0.028755)
(0.002981,0.017573),(-0.001177,0.033519)
(0.002698,0.005789),(-0.000398,0.037770)
(0.002180,0.004419),(0.020692,0.032943)
(0.000417,0.005426),(0.033953,0.052678)
(0.003313,0.000160),(0.024252,0.041819)
(-0.014930,0.017989),(0.066480,0.072454)
(-0.000522,-0.005626),(0.017151,0.042830)
(-0.001636,0.012837),(0.038234,0.092388)
(-0.001325,-0.000572),(0.034927,0.094698)
(0.020153,0.012359),(0.050682,0.077430)
(0.008162,0.016644),(-0.055041,0.122023)
(-0.010049,-0.002257),(0.092264,0.081557)
(-0.004937,-0.011144),(-0.028576,0.044845)
(0.003288,-0.013559),(-0.007547,0.150919)
(-0.002561,0.015222),(0.078902,0.007017)
(-0.008916,0.003429),(0.021086,0.082610)
(-0.005691,-0.000050),(0.044414,0.089840)
(0.006259,0.004601),(0.009562,0.063980)
(-0.005596,0.007709),(0.011860,0.073433)
(0.004298,0.005477),(-0.088678,0.017919)
(0.016080,-0.000716),(0.018776,0.067250)
(0.005066,-0.009431),(0.046767,0.015617)
(0.010370,0.005703),(-0.053760,0.099357)
(0.002214,0.001357),(0.041151,0.141244)
(0.007761,-0.003552),(0.061429,0.050430)
(0.014520,-0.003573),(-0.015559,0.118326)
(0.013802,0.018676),(0.185376,0.149882)
(0.014990,-0.000635),(0.032168,0.519286)
(-0.015078,0.002735),(0.386089,0.440449)
(0.010605,0.008945),(-0.221771,-0.543657)
(0.001749,0.002344),(-0.607834,2.253391)
